Provide the location of messagelog to calculate delays from
381|202553|201|2|3|1
381|452610|451|2|3|1
382|3806|3|1|4|3
382|73850|73|1|4|3
382|203894|203|1|4|3
382|453951|453|1|4|3
383|3274|2|1|3|2
383|73317|72|1|3|2
383|203373|202|1|3|2
383|453421|452|1|3|2
384|3702|2|2|3|1
384|73748|72|2|3|1
384|203798|202|2|3|1
384|453846|452|2|3|1
385|3143|1|2|3|1
385|74090|72|2|3|1
385|204149|202|2|3|1
385|454179|453|2|3|1
386|2478|0|2|2|0
386|72534|70|2|2|0
386|202628|201|2|2|0
386|452670|451|2|2|0
387|2435|0|2|2|0
387|72490|70|2|2|0
387|202554|200|2|2|0
387|452601|450|2|2|0
388|2458|1|1|2|1
388|72499|71|1|2|1
388|202558|201|1|2|1
388|452598|451|1|2|1
389|2513|1|1|2|1
389|72561|71|1|2|1
389|202611|201|1|2|1
389|452666|451|1|2|1
390|2440|1|1|2|1
390|72479|71|1|2|1
390|202525|201|1|2|1
390|452570|451|1|2|1
391|3013|1|2|3|1
391|73056|71|2|3|1
391|203106|201|2|3|1
391|453153|451|2|3|1
392|7684|2|6|8|2
392|77726|72|6|8|2
392|207775|202|6|8|2
392|457818|452|6|8|2
393|2526|1|1|2|1
393|72573|71|1|2|1
393|202621|201|1|2|1
393|452665|451|1|2|1
394|2461|2|1|3|2
394|72505|72|1|3|2
394|202543|202|1|3|2
394|452607|452|1|3|2
395|2489|1|2|2|0
395|72535|71|2|2|0
395|202596|201|2|2|0
395|452634|451|2|2|0
396|4890|1|4|5|1
396|74938|71|4|5|1
396|204981|201|4|5|1
396|455028|451|4|5|1
397|3591|2|2|4|2
397|73635|72|2|4|2
397|203686|202|2|4|2
397|453736|452|2|4|2
398|2485|1|2|3|1
398|72530|71|2|3|1
398|202579|201|2|3|1
398|452623|451|2|3|1
399|3064|1|2|3|1
399|73109|71|2|3|1
399|203153|201|2|3|1
399|453207|451|2|3|1
400|2645|1|1|2|1
400|72692|71|1|2|1
400|202750|202|1|2|1
400|452793|452|1|2|1
401|2888|2|1|3|2
401|72933|72|1|3|2
401|202981|202|1|3|2
401|453034|452|1|3|2
402|3157|1|2|3|1
402|73207|71|2|3|1
402|203251|201|2|3|1
402|453298|451|2|3|1
403|3585|2|2|4|2
403|73629|72|2|4|2
403|203676|202|2|4|2
403|453722|452|2|4|2
404|2536|2|1|2|1
404|72594|72|1|2|1
404|202647|202|1|2|1
404|452687|452|1|2|1
405|2488|0|2|2|0
405|72534|70|2|2|0
405|202579|200|2|2|0
405|452623|450|2|2|0
406|2514|1|2|3|1
406|72561|71|2|3|1
406|202604|201|2|3|1
406|452653|451|2|3|1
407|3393|2|1|3|2
407|73429|72|1|3|2
407|203480|202|1|3|2
407|453532|452|1|3|2
408|2512|0|2|2|0
408|72545|70|2|2|0
408|202598|201|2|2|0
408|452644|451|2|2|0
409|2420|1|1|2|1
409|72463|71|1|2|1
409|202509|201|1|2|1
409|452557|451|1|2|1
410|3328|2|2|4|2
410|73367|72|2|4|2
410|203419|202|2|4|2
410|453456|452|2|4|2
411|3163|2|1|3|2
411|73205|72|1|3|2
411|203250|202|1|3|2
411|453304|452|1|3|2
412|2506|1|1|2|1
412|72561|71|1|2|1
412|202611|201|1|2|1
412|452653|451|1|2|1
413|2527|1|2|3|1
413|72570|71|2|3|1
413|202615|201|2|3|1
413|452661|451|2|3|1
414|3078|2|1|3|2
414|73130|72|1|3|2
414|203179|202|1|3|2
414|453285|452|1|3|2
415|2488|2|1|3|2
415|72541|72|1|3|2
415|202591|202|1|3|2
415|452629|452|1|3|2
416|2472|1|2|2|0
416|72525|71|2|2|0
416|202578|201|2|2|0
416|452622|451|2|2|0
417|2581|1|2|3|1
417|72629|71|2|3|1
417|202672|201|2|3|1
417|452725|451|2|3|1
418|2520|2|1|3|2
418|72570|72|1|3|2
418|202631|202|1|3|2
418|452678|452|1|3|2
419|2540|1|1|2|1
419|72582|71|1|2|1
419|202636|201|1|2|1
419|452678|451|1|2|1
420|2548|1|2|2|0
420|72593|71|2|2|0
420|202639|201|2|2|0
420|452692|451|2|2|0
421|3049|2|1|3|2
421|73095|72|1|3|2
421|203141|202|1|3|2
421|453188|452|1|3|2
422|3499|2|1|3|2
422|73547|72|1|3|2
422|203591|202|1|3|2
422|453652|452|1|3|2
423|2736|2|1|3|2
423|72779|72|1|3|2
423|202832|202|1|3|2
423|452889|452|1|3|2
424|2533|1|1|2|1
424|72585|71|1|2|1
424|202628|201|1|2|1
424|452680|451|1|2|1
425|2987|1|2|3|1
425|73034|71|2|3|1
425|203080|202|2|3|1
425|453127|452|2|3|1
426|2528|1|2|3|1
426|72571|71|2|3|1
426|202623|201|2|3|1
426|452683|451|2|3|1
427|3156|2|2|4|2
427|73195|72|2|4|2
427|203260|202|2|4|2
427|453319|452|2|4|2
428|3639|3|1|4|3
428|73680|73|1|4|3
428|203738|203|1|4|3
428|453771|453|1|4|3
429|3170|2|1|3|2
429|73217|72|1|3|2
429|203258|202|1|3|2
429|453301|452|1|3|2
430|2532|0|2|2|0
430|72578|70|2|2|0
430|202649|200|2|2|0
430|452701|450|2|2|0
431|3957|2|2|4|2
431|74008|72|2|4|2
431|204060|202|2|4|2
431|454104|453|2|4|2
432|3000|2|1|3|2
432|73051|72|1|3|2
432|203100|202|1|3|2
432|453148|452|1|3|2
433|2504|1|2|3|1
433|72557|71|2|3|1
433|202603|201|2|3|1
433|452652|451|2|3|1
434|3457|1|2|3|1
434|73508|71|2|3|1
434|203556|201|2|3|1
434|453603|451|2|3|1
435|9309|7|2|8|6
435|79356|77|2|8|6
435|209400|208|2|8|6
435|459456|458|2|8|6
436|2512|1|1|2|1
436|72561|71|1|2|1
436|202606|201|1|2|1
436|452655|451|1|2|1
437|2541|1|1|2|1
437|72585|71|1|2|1
437|202638|201|1|2|1
437|452673|451|1|2|1
438|6410|3|3|6|3
438|76444|73|3|6|3
438|206486|203|3|6|3
438|456542|453|3|6|3
439|3101|1|2|3|1
439|73147|71|2|3|1
439|203198|202|2|3|1
439|453261|452|2|3|1
440|3574|1|2|3|1
440|73629|71|2|3|1
440|203679|201|2|3|1
440|453731|451|2|3|1
441|2498|1|1|2|1
441|72548|71|1|2|1
441|202589|201|1|2|1
441|452639|451|1|2|1
442|3023|2|1|3|2
442|73085|72|1|3|2
442|203131|202|1|3|2
442|453181|452|1|3|2
443|3090|1|2|3|1
443|73140|71|2|3|1
443|203214|201|2|3|1
443|453263|451|2|3|1
444|3172|1|2|3|1
444|73202|71|2|3|1
444|203247|201|2|3|1
444|453299|451|2|3|1
445|2491|1|1|2|1
445|72537|72|1|2|1
445|202591|202|1|2|1
445|452645|452|1|2|1
446|2550|0|2|2|0
446|72592|71|2|2|0
446|202654|201|2|2|0
446|452690|451|2|2|0
447|2430|1|1|2|1
447|72477|71|1|2|1
447|202519|201|1|2|1
447|452572|451|1|2|1
448|2537|1|1|2|1
448|72578|71|1|2|1
448|202640|202|1|2|1
448|452696|452|1|2|1
449|2503|1|1|2|1
449|72550|71|1|2|1
449|202596|201|1|2|1
449|452649|451|1|2|1
450|2504|1|2|3|1
450|72548|71|2|3|1
450|202599|201|2|3|1
450|452644|451|2|3|1
451|2443|2|1|3|2
451|72486|72|1|3|2
451|202531|202|1|3|2
451|452576|452|1|3|2
452|2976|1|2|3|1
452|73026|71|2|3|1
452|203073|201|2|3|1
452|453118|451|2|3|1
453|2443|1|2|2|0
453|72494|71|2|2|0
453|202537|201|2|2|0
453|452583|451|2|2|0
454|2474|1|1|2|1
454|72522|71|1|2|1
454|202581|201|1|2|1
454|452616|451|1|2|1
455|2816|1|2|3|1
455|72860|71|2|3|1
455|202907|201|2|3|1
455|452957|451|2|3|1
456|2894|2|1|3|2
456|72937|72|1|3|2
456|202981|202|1|3|2
456|453032|452|1|3|2
457|2465|1|2|3|1
457|72512|71|2|3|1
457|202552|201|2|3|1
457|452603|451|2|3|1
458|2567|1|2|3|1
458|72623|71|2|3|1
458|202670|201|2|3|1
458|452713|451|2|3|1
459|2814|2|1|3|2
459|72856|72|1|3|2
459|202904|202|1|3|2
459|452951|452|1|3|2
460|2459|1|1|2|1
460|72517|71|1|2|1
460|202560|201|1|2|1
460|452605|451|1|2|1
461|3927|3|1|4|3
461|73969|73|1|4|3
461|204021|203|1|4|3
461|454082|453|1|4|3
462|2720|2|1|3|2
462|72760|72|1|3|2
462|202804|202|1|3|2
462|452857|452|1|3|2
463|2474|0|2|2|0
463|72522|70|2|2|0
463|202582|201|2|2|0
463|452611|451|2|2|0
464|3082|2|1|3|2
464|73120|72|1|3|2
464|203167|202|1|3|2
464|453218|452|1|3|2
465|3828|2|2|4|2
465|73863|72|2|4|2
465|203911|202|2|4|2
465|453999|452|2|4|2
466|2583|1|2|3|1
466|72632|71|2|3|1
466|202659|201|2|3|1
466|452696|451|2|3|1
467|3859|3|1|4|3
467|73900|73|1|4|3
467|203957|203|1|4|3
467|453995|453|1|4|3
468|2528|1|1|2|1
468|72580|71|1|2|1
468|202629|201|1|2|1
468|452676|451|1|2|1
469|3130|2|1|3|2
469|73182|72|1|3|2
469|203233|202|1|3|2
469|453269|452|1|3|2
470|2534|0|2|2|0
470|72569|70|2|2|0
470|202620|200|2|2|0
470|452667|450|2|2|0
471|2466|2|1|2|1
471|72514|72|1|2|1
471|202563|202|1|2|1
471|452615|452|1|2|1
472|2526|1|1|2|1
472|72610|71|1|2|1
472|202614|201|1|2|1
472|452695|451|1|2|1
473|2949|1|2|3|1
473|72994|71|2|3|1
473|203038|201|2|3|1
473|453085|451|2|3|1
474|3134|2|1|3|2
474|73166|72|1|3|2
477|2449|1|1|2|1
478|3113|2|1|3|2
479|3014|1|2|3|1
480|2940|1|2|3|1
481|2511|0|2|2|0
482|2501|1|1|2|1
483|2447|1|1|2|1
484|2484|1|1|2|1
485|2582|0|2|2|0
486|3232|2|1|3|2
487|2996|1|2|3|1
488|2492|0|2|2|0
489|3316|1|2|3|1
490|2522|1|2|2|0
491|2884|1|2|3|1
492|3125|2|1|3|2
493|3286|2|2|4|2
494|2491|1|2|3|1
495|2456|1|2|3|1
496|2614|1|2|3|1
497|2924|1|1|2|1
498|2801|2|1|3|2
499|2410|1|2|3|1
500|3096|2|1|3|2
501|2605|1|2|3|1
502|3112|1|2|3|1
503|2408|0|2|2|0
504|2517|1|1|2|1
505|3159|1|2|3|1
506|2453|1|2|3|1
507|2479|1|1|2|1
508|2819|1|2|3|1
509|3060|1|2|3|1
510|4458|3|1|4|3
511|3339|2|2|4|2
512|3786|3|1|4|3
513|2873|1|2|3|1
514|2422|1|2|3|1
515|3232|1|2|3|1
516|2461|0|2|2|0
517|3299|2|1|3|2
518|2476|1|2|3|1
519|3377|2|2|4|2
520|3170|2|1|3|2
521|2883|1|2|3|1
522|2719|1|1|2|1
523|2667|1|2|3|1
524|2706|1|2|3|1
525|2585|1|2|3|1
526|3268|1|2|3|1
527|2574|1|1|2|1
528|2457|1|1|2|1
529|2408|1|2|2|0
530|2448|1|2|3|1
531|2478|1|2|3|1
532|2769|0|2|2|0
533|3007|2|1|3|2
534|2958|2|1|3|2
